header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Sarphatistraat 694 PP,1018 AV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42670777-sarphatistraat-694-pp/?navigateSource=resultlist,20220130_232241,"€ 42,500 kosten koper",2 weeks,Available,Available in consultation,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset,Paid until 30-11-2043,no
