header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Type of parking facilities,error
Berglaan 39,9203 EE Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42544170-berglaan-39/?navigateSource=resultlist,20220127_235542,"€ 300,000 kosten koper","€ 3,297    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1932,Gable roof covered with roof tiles,Living area91 m²External storage space24 m²,91 m²,24 m²,378 m²,350 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2014, to rent",378 m²,Full ownership,In center,Back garden and front garden,"195 m² (26 meter deep and 7,5 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Loft and electricity,Parking place,Public parking,no
