header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Max Planckstraat 17 H,1098 TS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42521790-max-planckstraat-17-h/?navigateSource=resultlist,20220131_002002,"€ 475,000 kosten koper","€ 6,419    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 133.52 per month,Ground-floor apartment (apartment),Resale property,1957,Renovation project,Flat roof covered with asphalt roofing,Living area74 m²Exterior space attached to the building4 m²External storage space7 m²,74 m²,4 m²,7 m²,274 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Passive ventilation system,F        What does this mean?,Gas heater,Gas-fired boiler,Full ownership,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden,"33 m² (4,17 meter deep and 7,86 meter broad)",Located at the northeast,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 133.52 per month),Yes,Yes,Yes,no
