header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boezemsingel 133,3031 CA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42524009-boezemsingel-133/?navigateSource=resultlist,20220126_171621,"€ 315,000 kosten koper","€ 4,038    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1987,Flat roof covered with asphalt roofing,Living area78 m²Exterior space attached to the building7 m²External storage space10 m²,78 m²,7 m²,10 m²,250 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,Ground floor,Mechanical ventilation and passive ventilation system,B        What does this mean?,Double glazing,CH boiler,CH boiler,Nefit (2019),Ownership encumbered with long-term leaset,Paid until 16-06-2036,"Alongside busy road, in center, freestanding location and unobstructed surrounding view",Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
