header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Hobbemastraat 12,1506 JW Zaandam        ,https://www.funda.nl/en/koop/zaandam/huis-42663415-hobbemastraat-12/?navigateSource=resultlist,20220129_082911,"€ 749,000 kosten koper","€ 4,960    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 749,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1958,Gable roof covered with roof tiles,Living area151 m²Other space inside the building18 m²Exterior space attached to the building6 m²,151 m²,18 m²,6 m²,346 m²,581 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,G        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2013, in ownership)",346 m²,Full ownership,"Back garden, front garden and side garden","148 m² (10,9 meter deep and 13,6 meter broad)",Located at the south accessible via the rear,Balcony present,Attached brick garage,1 car,"Electricity, heating and running water",No insulation,Parking on private property and public parking,no
