header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,error
Roggepaed 10,9247 BL Ureterp        ,https://www.funda.nl/en/koop/ureterp/huis-42666389-roggepaed-10/?navigateSource=resultlist,20220130_141617,"€ 279,000 kosten koper","€ 1,993    The asking price per m² (€ 279,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2008,Hip roof covered with roof tiles,Living area140 m²External storage space8 m²,140 m²,8 m²,170 m²,513 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Solar panels,A        What does this mean?,Completely insulated,CH boiler,CH boiler,Intergas (gas-fired combination boiler from 2008),170 m²,Full ownership,In residential district,Back garden and front garden,"72 m² (11 meter deep and 6,5 meter broad)",Located at the south accessible via the rear,Detached wooden storage,no
