header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gravin Juliana van Stolberglaan 187,2263 AM Leidschendam        ,https://www.funda.nl/en/koop/leidschendam/appartement-88017844-gravin-juliana-van-stolberglaan-187/?navigateSource=resultlist,20220129_205543,"€ 235,000 kosten koper","€ 3,456    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 226.00 per month,Galleried apartment,Resale property,1960-1970,Flat roof covered with asphalt roofing,Living area68 m²Exterior space attached to the building8 m²External storage space5 m²,68 m²,8 m²,5 m²,215 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,D            1.98What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 226.00 per month),Yes,Yes,Yes,no
