header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burggravenlaan 219,2313 HT Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-42680035-burggravenlaan-219/?navigateSource=resultlist,20220127_203056,"€ 339,000 kosten koper","€ 4,346    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 90.00 per month,Apartment with shared street entrance (apartment),Resale property,1951,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area78 m²Exterior space attached to the building13 m²External storage space4 m²,78 m²,13 m²,4 m²,255 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,2nd floor,"Outdoor awning, passive ventilation system and TV via cable",E        What does this mean?,CH boiler,CH boiler,"Vaillant  thermocompact vcw (gas-fired combination boiler from 2009, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Detached brick storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 90.00 per month),Yes,Yes,Yes,no
