header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Noordakker 42,8314 AH Bant        ,https://www.funda.nl/en/koop/bant/huis-42680804-noordakker-42/?navigateSource=resultlist,20220129_064457,"€ 235,000 kosten koper","€ 2,156    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 225,000 kosten koper","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1956,Gable roof covered with roof tiles,Living area109 m²External storage space22 m²,109 m²,22 m²,242 m²,283 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,TV via cable,G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2008, in ownership)",242 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"109 m² (14,5 meter deep and 7,5 meter broad)",Located at the northeast accessible via the rear,Attached brick storage,Public parking,no
