header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Florastraat 41,6657 AN Boven-Leeuwen        ,https://www.funda.nl/en/koop/boven-leeuwen/huis-42599865-florastraat-41/?navigateSource=resultlist,20220129_030814,"€ 675,000 kosten koper","€ 3,068    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (220 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1991-2000,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area220 m²Exterior space attached to the building30 m²External storage space40 m²,220 m²,30 m²,40 m²,"1,084 m²",760 m³,8 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",2 stories,Solar panels,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, gas heaters and partial floor heating",CH boiler,"Nefit Topline (gas-fired combination boiler from 2017, in ownership)",1.084 m²,Full ownership,"Alongside a quiet road, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Detached brick garage,2 cars,"Electrical door, loft, electricity and running water","Roof insulation, double glazing, insulated walls and floor insulation",Parking on private property,no
