header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Frederiklaan 272 G208,2263 HR Leidschendam        ,https://www.funda.nl/en/koop/leidschendam/appartement-42547035-prins-frederiklaan-272-g208/?navigateSource=resultlist,20220129_001712,"€ 350,000 kosten koper","€ 2,966    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available immediately,€ 229.30 per month,Galleried apartment (apartment),Resale property,1969,Disabled access friendly and accessible for seniors,Flat roof,Living area118 m²Exterior space attached to the building14 m²External storage space20 m²,118 m²,14 m²,20 m²,370 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,"Elevator, passive ventilation system and TV via cable",E        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Garage,1 car,Electricity and running water,Parking on private property and public parking,Yes,Yes,Yes (€ 229.30 per month),Yes,Yes,Yes,no
