header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Onderlangs 21,6812 CE Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42439320-onderlangs-21/?navigateSource=resultlist,20220128_055734,"€ 645,000 kosten koper","€ 4,778    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,Ground-floor apartment,Resale property,1913,Living area135 m²Other space inside the building45 m²Exterior space attached to the building24 m²,135 m²,45 m²,24 m²,557 m³,5 rooms (2 bedrooms),1 separate toilet,3 stories,Ground floor,Passive ventilation system and sliding door,G        What does this mean?,Double glazing,CH boiler and gas heaters,Gas water heater,"Atag (gas-fired from 2009, in ownership)",Full ownership,"Alongside water, in center and unobstructed surrounding view",Back garden and front garden,245 m² (35 meter deep and 7 meter broad),Located at the south,Balcony present,Built-in,Parking on private property and public parking,No,No,No,No,No,No,no
