header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loolaan 41 - 59,7314 AD Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/appartement-42674201-loolaan-41-59/?navigateSource=resultlist,20220130_122705,"€ 160,000 kosten koper","€ 2,319    The asking price per m² (€ 160,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Sold under reservation,Available in consultation,€ 476.39 per month,Galleried apartment (apartment),Resale property,1973,Disabled access friendly and accessible for seniors,Living area69 m²Exterior space attached to the building8 m²External storage space4 m²,69 m²,8 m²,4 m²,225 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower and toilet,1 story,4th floor,Elevator and mechanical ventilation,E        What does this mean?,Communal central heating,Electrical boiler (rental),Full ownership,In center and in residential district,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 476.39 per month),Yes,Yes,Yes,no
