header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mozartlaan 129,2555 JH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42510639-mozartlaan-129/?navigateSource=resultlist,20220131_230554,"€ 375,000 kosten koper","€ 4,934    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 45.00 per month,Ground-floor apartment (apartment),Resale property,1950,Accessible for seniors,Gable roof covered with roof tiles,Living area76 m²External storage space7 m²,76 m²,7 m²,276 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (2015, in ownership)",Municipal long-term lease,"€ 313,5 per year",Back garden and front garden,"76 m² (9,44 meter deep and 8,1 meter broad)",Located at the northwest,Detached brick storage,Public parking,Yes,No,Yes (€ 45.00 per month),Yes,Yes,Yes,no
