header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zaanstraat 27,1013 RV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675441-zaanstraat-27/?navigateSource=resultlist,20220130_190803,"€ 450,000 kosten koper","€ 6,618    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 293.59 per month,Upstairs apartment (apartment),Resale property,1914,Combination roof covered with asphalt roofing,Living area68 m²Exterior space attached to the building3 m²,68 m²,3 m²,211 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,2 stories,3rd floor,Mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 31-03-2060,Alongside a quiet road and in residential district,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 293.59 per month),Yes,Yes,Yes,no
