header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Spechtstraat 4,1223 NZ Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42664884-spechtstraat-4/?navigateSource=resultlist,20220128_083417,"€ 625,000 kosten koper","€ 4,808    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1928,Combination roof covered with roof tiles,Living area130 m²Other space inside the building5 m²Exterior space attached to the building9 m²,130 m²,5 m²,9 m²,171 m²,436 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and toilet,3 stories and a basement,"Alarm installation, <{cctv}>, skylight, optical fibre and TV via cable",C        What does this mean?,"Roof insulation, energy efficient window and insulated walls",CH boiler,CH boiler,"Remeha Calenta Ace 2021 (gas-fired combination boiler from 2021, in ownership)",171 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,Detached wooden storage,Public parking,no
