header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kroonwerk 126,9401 BA Assen        ,https://www.funda.nl/en/koop/assen/appartement-42518489-kroonwerk-126/?navigateSource=resultlist,20220129_074211,"€ 300,000 kosten koper","€ 3,659    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 117.42 per month,Galleried apartment (apartment),Resale property,2012,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area82 m²Exterior space attached to the building9 m²External storage space3 m²,82 m²,9 m²,3 m²,291 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,5th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2012, in ownership",Full ownership,Full ownership,In center and unobstructed surrounding view,Balcony present,Built-in,Electricity,Underground parking,Parking garage,Yes,Yes,Yes (€ 117.42 per month),Yes,No,Yes,no
