header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of garage,Capacity,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
B. Merkelbachsingel 251,1022 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42532579-b-merkelbachsingel-251/?navigateSource=resultlist,20220129_024837,"€ 450,000 kosten koper","€ 5,625    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 133 per month,8 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2010,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area80 m²External storage space14 m²,80 m²,14 m²,265 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,4 stories,1st floor,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,Municipal ownership encumbered with long-term leaset,"Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",French balcony present,Built-in and parking place,1 car,Partly double glazed,Yes,Yes,Yes,Yes,Yes,Yes,no
