header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Saenredamstraat 43,5643 RR Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42450402-saenredamstraat-43/?navigateSource=resultlist,20220201_005048,"€ 325,000 kosten koper","€ 3,611    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 126.00 per month,Apartment with shared street entrance,Resale property,2002,Flat roof,Living area90 m²Exterior space attached to the building7 m²External storage space6 m²,90 m²,7 m²,6 m²,272 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,3rd floor,Elevator and TV via cable,B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2002, in ownership)",Full ownership,Full ownership,Full ownership,Alongside a quiet road and in residential district,Built-in,Parking on gated property and parking on private property,Yes,Yes,Yes (€ 126.00 per month),Yes,Yes,Yes,no
