header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gijsbrecht van Aemstelstraat 9 II,1091 TA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679731-gijsbrecht-van-aemstelstraat-9-ii/?navigateSource=resultlist,20220131_004426,"€ 1,200,000 kosten koper","€ 7,547    The asking price per m² (€ 1,200,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 120 per month,2 weeks,Under offer,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1901,Flat roof covered with asphalt roofing,Living area159 m²Exterior space attached to the building51 m²,159 m²,51 m²,524 m³,4 rooms (2 bedrooms),2 bathrooms and 2 separate toilets,Bath,3 stories,3rd floor,Mechanical ventilation and TV via cable,D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and fireplace,CH boiler and gas-fired boiler,"Remeha Quinta (gas-fired combination boiler from 2005, in ownership)",Full ownership,In residential district,"Roof terrace present, balcony present and french balcony present",Paid parking and resident's parking permits,Yes,No,Yes,Yes,No,Yes,no
