header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan van Duivenvoordestraat 175,1067 MT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88905604-jan-van-duivenvoordestraat-175/?navigateSource=resultlist,20220130_200101,"€ 400,000 kosten koper","€ 4,444    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 176.03 per month,Upstairs apartment (apartment),Resale property,2002,Living area90 m²Exterior space attached to the building10 m²External storage space6 m²,90 m²,10 m²,6 m²,272 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,6th floor,Elevator,B        What does this mean?,Completely insulated,CH boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-07-2050),Paid until 16-07-2050,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Underground parking and parking place,Yes,Yes,Yes (€ 176.03 per month),Yes,Yes,Yes,no
