header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willem Schoutenstraat 47 1,1057 DM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88049180-willem-schoutenstraat-47-1/?navigateSource=resultlist,20220130_182414,"€ 395,000 kosten koper","€ 7,453    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 129.47 per month,Upstairs apartment (apartment),Resale property,1935,Flat roof covered with asphalt roofing,Living area53 m²Exterior space attached to the building4 m²External storage space10 m²,53 m²,4 m²,10 m²,163 m³,3 rooms (2 bedrooms),1 story,1st floor,Passive ventilation system and TV via cable,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"AWB (gas-fired from 2014, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 16-06-2058,In residential district,Balcony present,Built-in,Electricity and running water,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 129.47 per month),Yes,Yes,Yes,no
