header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
HOGE VRIJHEID 2-kamer Appartement (Bouwnr. 124),2521 CK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-41829518-hoge-vrijheid-2-kamer-appartement-bouwnr-124/?navigateSource=resultlist,20220131_195026,"€ 350,760 vrij op naam","€ 7,015    The asking price per m² (€ 350,760) is calculated by dividing the asking price of the home by the living area (50 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Apartment with shared street entrance,New property,2022,Living area50 m²,50 m²,125 m³,2 rooms (1 bedroom),1 story,20th floor,A        What does this mean?,no
