header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westrak 25,3844 LB Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/appartement-42528872-westrak-25/?navigateSource=resultlist,20220128_143054,"€ 295,000 kosten koper","€ 3,041    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 155.00 per month,Maisonnette (apartment),Resale property,1978,Combination roof covered with asbestos and asphalt roofing,Living area97 m²Other space inside the building5 m²Exterior space attached to the building3 m²,97 m²,5 m²,3 m²,346 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Optical fibre, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"ATAG HR CV (gas-fired combination boiler from 2020, in ownership)",Full ownership,In residential district,Back garden,40 m² (8 meter deep and 5 meter broad),Located at the west accessible via the rear,Built-in,Electricity,Carport,Public parking,Yes,Yes,Yes (€ 155.00 per month),Yes,Yes,Yes,no
