header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Dimensions,Ownership situation,Fees,error
Leyweg 714,2545 GP Den Haag        ,https://www.funda.nl/en/koop/den-haag/parkeergelegenheid-42658589-leyweg-714/?navigateSource=resultlist,20220131_224737,"€ 32,500 kosten koper",6 weeks,Sold under reservation,Available in consultation,Garage,Resale property,1,"17 m² (5,74 meter deep and 2,91 meter broad)",Municipal long-term lease,"€ 1,82 per year",no
