header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tesselschadestraat 1 H-2,1054 ET Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42547437-tesselschadestraat-1-h-2/?navigateSource=resultlist,20220128_085257,"€ 599,000 kosten koper","€ 9,359    The asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 50 per month,7 weeks,Available,Available in consultation,Mezzanine (apartment),Resale property,1880,Flat roof covered with asphalt roofing,Living area64 m²Other space inside the building2 m²Exterior space attached to the building6 m²,64 m²,2 m²,6 m²,269 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,TV via cable,Not available,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2017, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
