header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
IJsselkade 2 H,7201 HA Zutphen        ,https://www.funda.nl/en/koop/zutphen/appartement-42671299-ijsselkade-2-h/?navigateSource=resultlist,20220130_151521,"€ 195,000 kosten koper","€ 3,305    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 186 per month,2 weeks,Available,Available in consultation,€ 185.92 per month,Apartment with shared street entrance (apartment),Resale property,1955,Flat roof covered with asphalt roofing,Living area59 m²Exterior space attached to the building2 m²External storage space7 m²,59 m²,2 m²,7 m²,204 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Full ownership,"Alongside busy road, on navigable waterway and in center",Balcony present and french balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 185.92 per month),Yes,Yes,Yes,no
