header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tweede Van der Helststraat 27 3,1073 AG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42500359-tweede-van-der-helststraat-27-3/?navigateSource=resultlist,20220130_191238,"€ 450,000 kosten koper","€ 7,759    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 134.00 per month,Apartment with shared street entrance,Resale property,1920,Living area58 m²Exterior space attached to the building5 m²,58 m²,5 m²,213 m³,3 rooms (2 bedrooms),1 story,3rd floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha ( combination boiler from 2017, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 31-10-2061,Municipal ownership encumbered with long-term leaset,Paid until 31-10-2061,Alongside a quiet road and in center,Balcony present,Yes,Yes,Yes (€ 134.00 per month),Yes,Yes,Yes,no
