header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Jeroen Boschstraat 15,5062 LD Oisterwijk        ,https://www.funda.nl/en/koop/oisterwijk/huis-42548856-jeroen-boschstraat-15/?navigateSource=resultlist,20220129_025817,"€ 379,000 kosten koper","€ 2,578    The asking price per m² (€ 379,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available immediately,"Single-family home, row house",Resale property,1968,Gable roof covered with roof tiles,Living area147 m²Other space inside the building9 m²Exterior space attached to the building6 m²External storage space20 m²,147 m²,9 m²,6 m²,20 m²,196 m²,526 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, passive ventilation system, flue, sliding door and TV via cable",C        What does this mean?,Roof insulation and partly double glazed,CH boiler and fireplace,CH boiler,"Remeha (gas-fired from 2008, in ownership)",196 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and sun terrace",Attached brick storage,Not yet present but possible,Public parking,no
