header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Gladiolensingel 26,6163 AT Geleen        ,https://www.funda.nl/en/koop/geleen/huis-88020914-gladiolensingel-26/?navigateSource=resultlist,20220129_105345,"€ 175,000 vrij op naam","€ 1,606    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1950,Gable roof covered with roof tiles,Living area109 m²Other space inside the building26 m²Exterior space attached to the building14 m²External storage space25 m²,109 m²,26 m²,14 m²,25 m²,186 m²,433 m³,6 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower,"2 stories, a/an attic and a basement","Passive ventilation system, rolldown shutters and TV via cable",D        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Nefit Topline HR (gas-fired combination boiler from 2010, in ownership)",186 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"104 m² (18,51 meter deep and 5,6 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Detached brick garage,1 car,Electricity,Public parking,no
