header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,error
Burgemeester Kuperusstraat 6,9076 HE St.-Annaparochie        ,https://www.funda.nl/en/koop/st-annaparochie/huis-42654635-burgemeester-kuperusstraat-6/?navigateSource=resultlist,20220129_032045,"€ 349,000 kosten koper","€ 2,342    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Desirable residence/villa, double house",Resale property,2000,Living area149 m²Other space inside the building18 m²Exterior space attached to the building15 m²External storage space11 m²,149 m²,18 m²,15 m²,11 m²,262 m²,580 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation and solar panels,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Atag (gas-fired from 2020, in ownership)",262 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"81 m² (8,4 meter deep and 9,7 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Attached brick garage,1 car,no
