header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Hofwijkstraat 63,4834 EK Breda        ,https://www.funda.nl/en/koop/breda/huis-42683294-hofwijkstraat-63/?navigateSource=resultlist,20220128_004603,"€ 379,000 kosten koper","€ 3,132    The asking price per m² (€ 379,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1964,Gable roof covered with roof tiles,Living area121 m²Exterior space attached to the building1 m²External storage space610 m²,121 m²,1 m²,610 m²,199 m²,417 m³,4 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,"Skylight, rolldown shutters, sliding door and TV via cable",F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",199 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"76 m² (10,2 meter deep and 7,45 meter broad)",Located at the west accessible via the rear,Detached brick storage,Public parking,no
