header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Wolfertstraat 25,2722 AG Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-88991858-wolfertstraat-25/?navigateSource=resultlist,20220129_075211,"€ 340,000 kosten koper","€ 2,500    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1969,Gable roof covered with asphalt roofing,Living area136 m²Other space inside the building15 m²Exterior space attached to the building9 m²,136 m²,15 m²,9 m²,123 m²,521 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a loft,Outdoor awning and passive ventilation system,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",123 m²,Full ownership,"Sheltered location, in residential district and unobstructed surrounding view",Back garden and front garden,"43 m² (8,9 meter deep and 4,8 meter broad)",Located at the south,Balcony present,Built-in,1 car,Electricity,Parking on private property and public parking,no
