header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Voordek 48,1034 SV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696284-voordek-48/?navigateSource=resultlist,20220130_200853,"€ 325,000 kosten koper","€ 3,652    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 167 per month,"January 29, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1977,Flat roof covered with asphalt roofing,Living area89 m²Exterior space attached to the building6 m²External storage space4 m²,89 m²,6 m²,4 m²,283 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,Mechanical ventilation and TV via cable,B        What does this mean?,CH boiler,CH boiler,"Intergas HR 107 ( combination boiler from 2010, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 30-06-2052,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
