header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Warmondstraat 122 hs,1058 KZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41328127-warmondstraat-122-hs/?navigateSource=resultlist,20220130_230159,"€ 945,000 kosten koper","€ 5,906    The asking price per m² (€ 945,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 264 per month,6+ months,Available,Available in consultation,€ 264.00 per month,Ground-floor apartment (apartment),Resale property,1931,Combination roof covered with asphalt roofing and roof tiles,Living area160 m²Exterior space attached to the building11 m²,160 m²,11 m²,430 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories,Ground floor,Alarm installation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Back garden,"11 m² (2,45 meter deep and 4,65 meter broad)",Located at the west,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 264.00 per month),Yes,Yes,Yes,no
