header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
"Groot, Groter, Grootst - Little C (Bouwnr. 86)",3071 NJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41426676-groot-groter-grootst-little-c-bouwnr-86/?navigateSource=resultlist,20220126_004535,"€ 1,750,000 vrij op naam","€ 6,890    The asking price per m² (€ 1,750,000) is calculated by dividing the asking price of the home by the living area (254 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse (apartment),New property,2021,Flat roof,SWK garantiecertificaat,Living area254 m²Exterior space attached to the building30 m²External storage space7 m²,254 m²,30 m²,7 m²,762 m³,6 rooms (4 bedrooms),2 separate toilets,2 stories,9th floor,"Elevator, mechanical ventilation and solar panels",A        What does this mean?,Energy efficient window and completely insulated,"District heating, complete floor heating and heat recovery unit",District heating,"On navigable waterway, alongside water, in center and unobstructed surrounding view",Sun terrace,Roof terrace present,Storage box,Electricity,Underground parking,Parking on private property and parking garage,no
