header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Sint Lambertusstraat 20,5221 BB Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88994213-sint-lambertusstraat-20/?navigateSource=resultlist,20220201_105947,"€ 525,000 kosten koper","€ 5,899    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1967,Gable roof covered with asphalt roofing and roof tiles,Living area89 m²Other space inside the building49 m²External storage space12 m²,89 m²,49 m²,12 m²,405 m²,506 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,Outdoor awning and TV via cable,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Vaillant HR Pro CW4 (gas-fired combination boiler from 2009, in ownership)",405 m²,Full ownership,Freestanding location,"Back garden, front garden and side garden","86 m² (14,4 meter deep and 6,4 meter broad)",Located at the east accessible via the rear,Attached wooden storage,Electricity,Attached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
