header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Koningswaard 111,3078 AA Rotterdam        Groot IJsselmonde,https://www.funda.nl/en/koop/rotterdam/appartement-88039997-koningswaard-111/?navigateSource=resultlist,20220126_180049,7 januari 2022,24 januari 2022,2 weken,no
