header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Penthouse (Bouwnr. 8),1815 GK Alkmaar        ,https://www.funda.nl/en/koop/alkmaar/appartement-42477948-penthouse-bouwnr-8/?navigateSource=resultlist,20220130_113124,"€ 1,295,000 vrij op naam","€ 4,796    The asking price per m² (€ 1,295,000) is calculated by dividing the asking price of the home by the living area (270 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse (apartment),New property,2021,Combination roof covered with other,Woningborg garantiecertificaat,Living area270 m²Exterior space attached to the building44 m²External storage space7 m²,270 m²,44 m²,7 m²,892 m³,5 rooms (3 bedrooms),1 separate toilet,2 stories,"Optical fibre, elevator, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, completely insulated and secondary glazing",CH boiler and complete floor heating,CH boiler,"Gas-fired combination boiler from 2021, in ownership","Alongside park, on navigable waterway, alongside water and in center",Roof terrace present and balcony present,Built-in,Electricity,"Paid parking, parking on private property and parking garage",no
