header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Borghesepark 23,1448 GB Purmerend        ,https://www.funda.nl/en/koop/purmerend/huis-42663695-borghesepark-23/?navigateSource=resultlist,20220130_132708,"€ 599,000 kosten koper","€ 3,483    The asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (172 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,2007,Hip roof covered with roof tiles,Living area172 m²External storage space6 m²,172 m²,6 m²,273 m²,645 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,273 m²,Full ownership,In residential district,Back garden and front garden,"131 m² (14,5 meter deep and 9 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Parking on private property and public parking,no
