header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Colijnlaan 10,9722 PL Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42423500-colijnlaan-10/?navigateSource=resultlist,20220129_013326,"€ 350,000 kosten koper","€ 2,518    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1967,Hip roof covered with roof tiles,Living area139 m²Other space inside the building5 m²Exterior space attached to the building3 m²,139 m²,5 m²,3 m²,143 m²,459 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"ARAG (gas-fired from 2020, in ownership)",143 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,70 m² (10 meter deep and 7 meter broad),Located at the north,Balcony present,Built-in,Public parking,no
