header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Kruisbergseweg 40,7009 BP Doetinchem        ,https://www.funda.nl/en/koop/doetinchem/huis-42547824-kruisbergseweg-40/?navigateSource=resultlist,20220129_065920,"€ 350,000 kosten koper","€ 2,593    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1932,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area135 m²Other space inside the building8 m²Exterior space attached to the building11 m²External storage space18 m²,135 m²,8 m²,11 m²,18 m²,345 m²,485 m³,7 rooms (5 bedrooms),1 separate toilet,"2 stories, a/an attic and a basement",Optical fibre and TV via cable,E        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2014, in ownership)",345 m²,Full ownership,In residential district,Back garden and front garden,220 m² (22 meter deep and 10 meter broad),Located at the east accessible via the rear,Roof terrace present,Detached brick garage,1 car,Parking on private property,no
