header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Rosa Luxemburgstraat 6,6836 PA Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-42682549-rosa-luxemburgstraat-6/?navigateSource=resultlist,20220128_015253,"€ 300,000 kosten koper","€ 2,830    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1991,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area106 m²Exterior space attached to the building1 m²External storage space5 m²,106 m²,1 m²,5 m²,112 m²,359 m³,5 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,TV via cable,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2018, in ownership)",112 m²,Full ownership,In residential district,Back garden,"40 m² (7,69 meter deep and 5,19 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
