header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vogelkersstraat 58,2565 CM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42514849-vogelkersstraat-58/?navigateSource=resultlist,20220131_192828,"€ 550,000 kosten koper","€ 3,526    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 80.00 per month,Upstairs apartment (apartment),Resale property,1922,Living area156 m²Other space inside the building1 m²Exterior space attached to the building17 m²,156 m²,1 m²,17 m²,537 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,2nd floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",Municipal ownership encumbered with long-term leaset,"€ 113,98 per year with option to purchase",Alongside a quiet road and in residential district,Sun terrace,"12 m² (1,92 meter deep and 6,38 meter broad)",Located at the west,Roof terrace present and balcony present,Paid parking and public parking,Yes,Yes,Yes (€ 80.00 per month),Yes,No,Yes,no
