header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Padangstraat 114,7535 AG Enschede        ,https://www.funda.nl/en/koop/enschede/huis-88901380-padangstraat-114/?navigateSource=resultlist,20220128_140226,"€ 550,000 kosten koper","€ 3,438    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,2006,Pyramid hip roof covered with roof tiles,Living area160 m²Other space inside the building23 m²Exterior space attached to the building27 m²,160 m²,23 m²,27 m²,251 m²,661 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR combi (gas-fired combination boiler from 2006, in ownership)",251 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"69 m² (6 meter deep and 11,5 meter broad)",Located at the west accessible via the rear,Attached brick garage,1 car,Electricity,Insulated walls,Parking on private property,no
