header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Job Jansenstraat 1,6709 TV Wageningen        ,https://www.funda.nl/en/koop/wageningen/huis-42673568-job-jansenstraat-1/?navigateSource=resultlist,20220128_014301,"€ 445,000 kosten koper","€ 3,771    The asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 15, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,2018,Flat roof covered with roof tiles,Living area118 m²External storage space5 m²,118 m²,5 m²,155 m²,426 m³,5 rooms (4 bedrooms),1 separate toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,Complete floor heating and heat pump,Central facility,155 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"73 m² (13,5 meter deep and 5,4 meter broad)",Located at the southeast,Detached wooden storage,Public parking,no
