header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Narva-eiland 114,1014 ZJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42559865-narva-eiland-114/?navigateSource=resultlist,20220130_191410,"€ 950,000 kosten koper","€ 7,724    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 210 per month,4 months,Sold under reservation,Available in consultation,€ 210.00 per month,Ground-floor + upstairs apartment (apartment),Resale property,2018,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area123 m²Exterior space attached to the building15 m²External storage space19 m²,123 m²,15 m²,19 m²,420 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Ground floor,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,"District heating, complete floor heating and heat recovery unit",District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-03-2066),€ 1.256 per year,"Alongside a quiet road, alongside water and in residential district",Front garden,Roof terrace present,Storage box,Electricity,Underground parking and parking place,Paid parking and parking garage,Yes,Yes,Yes (€ 210.00 per month),Yes,Yes,Yes,no
