header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kloet 14,1602 EN Enkhuizen        ,https://www.funda.nl/en/koop/enkhuizen/appartement-88030913-kloet-14/?navigateSource=resultlist,20220129_154321,"€ 175,000 kosten koper","€ 3,241    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 81 per month,2 weeks,Under offer,Available in consultation,Apartment with shared street entrance,Resale property,1983,Combination roof covered with asphalt roofing and roof tiles,Living area54 m²Exterior space attached to the building5 m²External storage space5 m²,54 m²,5 m²,5 m²,140 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,3 stories,3rd floor,TV via cable,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Combiketel (gas-fired combination boiler, in ownership)",Full ownership,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Detached brick storage,No,No,No,No,No,No,no
