header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Willemselaan 8,6471 KM Eygelshoven        ,https://www.funda.nl/en/koop/eygelshoven/huis-88905515-willemselaan-8/?navigateSource=resultlist,20220128_135553,"€ 325,000 kosten koper","€ 2,500    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Bungalow, linked semi-detached residential property (semi-bungalow)",Resale property,2001,Accessible for seniors,Flat roof covered with asphalt roofing,Living area130 m²Other space inside the building17 m²,130 m²,17 m²,249 m²,351 m³,3 rooms (2 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,"Outdoor awning, mechanical ventilation, rolldown shutters and solar panels",B        What does this mean?,Energy efficient window and completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, to rent",249 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"36 m² (8 meter deep and 4,5 meter broad)",Located at the northeast,Built-in,1 car,Electricity and running water,Parking on private property,no
