header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dirk Hoogenraadstraat 56,2586 TJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88901647-dirk-hoogenraadstraat-56/?navigateSource=resultlist,20220131_232953,"€ 395,000 kosten koper","€ 4,489    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Under offer,Available on 2/1/2022,€ 35.00 per month,Residential property with shared street entrance (apartment),Resale property,1900,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area88 m²Exterior space attached to the building9 m²,88 m²,9 m²,297 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,Passive ventilation system,G            1.93What does this mean?,Mostly double glazed and floor insulation,CH boiler,CH boiler,"Bosch VRC gaswandketel (gas-fired from 2007, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Paid parking,Yes,No,Yes (€ 35.00 per month),No,No,Yes,no
