header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Weezenhof 3607,6536 HC Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-42680209-weezenhof-3607/?navigateSource=resultlist,20220129_014832,"€ 359,000 kosten koper","€ 2,377    The asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1973,Gable roof covered with asphalt roofing,Living area151 m²Exterior space attached to the building18 m²External storage space9 m²,151 m²,18 m²,9 m²,167 m²,485 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Passive ventilation system,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",167 m²,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,66 m² (11 meter deep and 6 meter broad),Located at the northeast accessible via the rear,Roof terrace present,Detached brick storage,Public parking,no
