header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Statenweg 84 A,3039 JH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42675375-statenweg-84-a/?navigateSource=resultlist,20220128_005834,"€ 500,000 kosten koper","€ 3,546    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 261.67 per month,Upstairs apartment (double upstairs apartment),Resale property,1934,Flat roof covered with asphalt roofing,Living area141 m²Exterior space attached to the building7 m²,141 m²,7 m²,484 m³,4 rooms (3 bedrooms),1 bathroom,Bath and toilet,2 stories,4th floor,"Skylight, flue and TV via cable",G        What does this mean?,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2012, to rent)",Full ownership,"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 261.67 per month),Yes,Yes,Yes,no
