header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationslaan 49 A,8071 CK Nunspeet        ,https://www.funda.nl/en/koop/nunspeet/appartement-88047634-stationslaan-49-a/?navigateSource=resultlist,20220130_152830,"€ 395,000 kosten koper","€ 3,292    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1998,Disabled access friendly and accessible for seniors,Hip roof covered with roof tiles,Living area120 m²Other space inside the building35 m²Exterior space attached to the building28 m²External storage space12 m²,120 m²,35 m²,28 m²,12 m²,460 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,"Outdoor awning, optical fibre, passive ventilation system and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2019, in ownership)",See deed,Sheltered location and in center,Roof terrace present,Built-in,Public parking and resident's parking permits,Yes,No,No,No,No,Yes,no
