header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dotterlei 683,2906 BP Capelle aan den IJssel        ,https://www.funda.nl/en/koop/capelle-aan-den-ijssel/appartement-42547804-dotterlei-683/?navigateSource=resultlist,20220130_145742,"€ 275,000 kosten koper","€ 2,570    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 180.92 per month,Apartment with shared street entrance (apartment),Resale property,1972,Disabled access friendly and accessible for seniors,Flat roof,Living area107 m²Exterior space attached to the building18 m²External storage space6 m²,107 m²,18 m²,6 m²,347 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story,5th floor,Outdoor awning and elevator,E        What does this mean?,Communal central heating,Central facility,Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 180.92 per month),Yes,Yes,Yes,no
