header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Han Hoekstrahof 168,1628 WV Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/huis-88908607-han-hoekstrahof-168/?navigateSource=resultlist,20220129_013013,"€ 300,000 kosten koper","€ 2,542    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1996,Gable roof covered with roof tiles,Living area118 m²External storage space4 m²,118 m²,4 m²,145 m²,360 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",145 m²,Full ownership,In residential district,Back garden and front garden,"68 m² (11 meter deep and 6,22 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Public parking,no
