header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Tweekapper met garage type B1 (Bouwnr. 207),4691 MA Tholen        ,https://www.funda.nl/en/koop/tholen/huis-88974300-tweekapper-met-garage-type-b1-bouwnr-207/?navigateSource=resultlist,20220129_043451,"€ 399,000 vrij op naam","€ 3,142    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",New property,2022,Gable roof covered with roof tiles,SWK garantiecertificaat,Living area127 m²Other space inside the building17 m²,127 m²,17 m²,244 m²,567 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Balanced ventilation system and TV via cable,A        What does this mean?,Completely insulated,Heat pump,Geothermal heating,244 m²,Full ownership,In residential district,Back garden and front garden,Attached brick garage,1 car,Electricity,Completely insulated,Parking on private property and public parking,no
