header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jisperveldstraat 37,1024 AA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42532033-jisperveldstraat-37/?navigateSource=resultlist,20220130_200231,"€ 400,000 kosten koper","€ 3,922    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 198 per month,2 months,Under offer,Available in consultation,Galleried apartment (apartment),Resale property,1967,Flat roof covered with asphalt roofing,Living area102 m²Exterior space attached to the building12 m²External storage space6 m²,102 m²,12 m²,6 m²,322 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,E        What does this mean?,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-08-2039),"€ 149,74 per year","Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
