header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Schieweg 147 D,3038 AN Rotterdam        Bergpolder,https://www.funda.nl/en/koop/rotterdam/appartement-42514818-schieweg-147-d/?navigateSource=resultlist,20220126_010044,12 november 2021,22 december 2021,5 weken,no
