header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Garden,Patio/atrium,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,error
Haydnstraat 11,5654 TA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42672568-haydnstraat-11/?navigateSource=resultlist,20220201_010708,"€ 375,000 kosten koper","€ 5,068    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1990,Flat roof covered with asphalt roofing,Living area74 m²Other space inside the building30 m²,74 m²,30 m²,176 m²,405 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Outdoor awning and sliding door,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas ( combination boiler from 2021, to rent)",176 m²,Patio/atrium,"48 m² (7,55 meter deep and 6,3 meter broad)",Attached brick storage,Electricity,Attached brick garage,1 car,Electrical door,no
