header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oranjerivierdreef 59,3564 BB Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42530394-oranjerivierdreef-59/?navigateSource=resultlist,20220131_164853,"€ 239,500 kosten koper","€ 4,355    The asking price per m² (€ 239,500) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 139.10 per month,Apartment with shared street entrance,Resale property,1960-1970,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area55 m²Exterior space attached to the building4 m²External storage space5 m²,55 m²,4 m²,5 m²,146 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing,District heating,Central facility,See deed,"Alongside busy road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 139.10 per month),Yes,Yes,Yes,no
