header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rijzertlaan 372,5223 JV Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42669991-rijzertlaan-372/?navigateSource=resultlist,20220201_105056,"€ 420,000 kosten koper","€ 4,200    The asking price per m² (€ 420,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,€ 156.41 per month,Apartment with shared street entrance (apartment),Resale property,2003,Living area100 m²Exterior space attached to the building11 m²External storage space7 m²,100 m²,11 m²,7 m²,318 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,2nd floor,"Balanced ventilation system, outdoor awning, optical fibre, elevator, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Agpo (gas-fired combination boiler from 2003, in ownership)",Full ownership,In residential district,Balcony present,Storage box,Electricity,Underground parking,Public parking,Yes,Yes,Yes (€ 156.41 per month),Yes,Yes,Yes,no
