header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maaskade 150 B,3071 NN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42661088-maaskade-150-b/?navigateSource=resultlist,20220126_002828,"€ 392,500 kosten koper","€ 5,164    The asking price per m² (€ 392,500) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 83.83 per month,Apartment with shared street entrance (apartment),Resale property,1952,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area76 m²Exterior space attached to the building7 m²External storage space14 m²,76 m²,7 m²,14 m²,238 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,"Outdoor awning, mechanical ventilation, rolldown shutters and TV via cable",C        What does this mean?,"Triple glazed, double glazing and floor insulation",CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2017, in ownership)",Full ownership,"In center, in residential district and unobstructed surrounding view",Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 83.83 per month),Yes,No,Yes,no
