header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Frederik Hendrikstraat 53,3583 VG Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42503384-frederik-hendrikstraat-53/?navigateSource=resultlist,20220131_152955,"€ 1,350,000 kosten koper","€ 7,219    The asking price per m² (€ 1,350,000) is calculated by dividing the asking price of the home by the living area (187 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1903,Protected townscape or village view (permit needed for alterations),Living area187 m²Exterior space attached to the building12 m²External storage space5 m²,187 m²,12 m²,5 m²,140 m²,723 m³,7 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories and a basement,F        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",140 m²,Full ownership,In residential district,Back garden and front garden,"50 m² (9,66 meter deep and 5,85 meter broad)",Located at the west accessible via the rear,Balcony present,Detached brick storage,"Paid parking, public parking and resident's parking permits",no
