header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Zwanebloemlaan 93,1087 GD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42523258-zwanebloemlaan-93/?navigateSource=resultlist,20220130_210703,"€ 1,475,000 kosten koper","€ 5,996    The asking price per m² (€ 1,475,000) is calculated by dividing the asking price of the home by the living area (246 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Villa, semi-detached residential property (residential property on water)",Resale property,2008,Flat roof covered with asphalt roofing,Living area246 m²Exterior space attached to the building53 m²,246 m²,53 m²,213 m²,890 m³,7 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and toilet",4 stories,"Air conditioning, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,Central facility,213 m²,Municipal ownership encumbered with long-term leaset,Paid until 01-07-2057,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Back garden and side garden,"120 m² (5,49 meter deep and 10,49 meter broad)",Located at the northeast accessible via the rear,Roof terrace present and balcony present,Parking on private property,no
